Age,Department,JobRole,Attrition,CareerStage,CareerCluster,HierarchicalCluster,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerVelocityScore,SalaryGrowthProxy,PromotionGapRiskScore,PromotionGapRisk,RetentionOpportunityIndex,RetentionOpportunity,TrainingNeedIndicator,ManagerStability
26,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,5.0,0.0,1.0,21,0.0,Low,0.03333333333333335,Low,Adequate,Lower Stability
38,Sales,Sales Executive,0,Mid Career,2,2,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.2,22,0.8222222222222222,High,0.8666666666666667,High,Needs Development,Higher Stability
38,Sales,Sales Executive,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.25,24,0.4666666666666667,Medium,0.5777777777777778,Medium,Adequate,Higher Stability
36,Sales,Sales Executive,0,Early Career,1,1,0.0,0.0,5.0,0.0,0.13333333333333333,26,0.0,Low,0.03333333333333335,Low,Adequate,Lower Stability
29,Research & Development,Laboratory Technician,0,Mid Career,0,0,0.1,0.9,0.3,0.5,0.1,18,0.42000000000000004,Medium,0.67,High,Needs Development,Lower Stability
35,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.0,0.4,0.8,0.8,0.2,32,0.16000000000000003,Low,0.37333333333333335,Low,Adequate,Higher Stability
39,Sales,Sales Executive,0,Mid Career,3,2,1.0,0.8571428571428571,0.42857142857142855,0.8571428571428571,0.2727272727272727,33,0.9428571428571428,High,0.9142857142857143,High,Needs Development,Higher Stability
29,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.16666666666666666,0.6666666666666666,0.0,0.5,0.3333333333333333,38,0.36666666666666664,Medium,0.5833333333333333,Medium,Needs Development,Lower Stability
50,Sales,Manager,0,Early Career,1,1,0.0,0.0,2.0,0.0,0.18518518518518517,80,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
23,Research & Development,Research Scientist,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.25,16,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
36,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.0,0.6666666666666666,1.0,0.6666666666666666,0.2222222222222222,26,0.26666666666666666,Low,0.5,Medium,Adequate,Higher Stability
42,Research & Development,Manager,0,Early Career,0,3,0.0,0.0,2.0,1.0,0.20833333333333334,110,0.0,Low,0.13333333333333336,Low,Adequate,Higher Stability
35,Research & Development,Laboratory Technician,0,Mid Career,2,0,0.6,0.9,0.3,0.8,0.2,34,0.72,High,0.8200000000000001,High,Needs Development,Higher Stability
34,Research & Development,Healthcare Representative,0,Mid Career,3,2,0.875,0.25,0.375,0.875,0.25,28,0.625,High,0.575,Medium,Needs Development,Higher Stability
40,Sales,Sales Executive,0,Growth Stage,0,3,0.2,0.8,0.4,0.4,0.4,30,0.44000000000000006,Medium,0.6466666666666667,High,Needs Development,Lower Stability
43,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.125,12,0.26666666666666666,Low,0.5333333333333333,Medium,Needs Development,Lower Stability
35,Research & Development,Laboratory Technician,0,Early Career,1,1,0.0,0.0,5.0,1.0,1.0,18,0.0,Low,0.03333333333333335,Low,Adequate,Higher Stability
46,Sales,Manager,0,Senior Career,2,0,0.0,0.0,0.19230769230769232,0.46153846153846156,0.14814814814814814,60,0.0,Low,0.1935897435897436,Low,Needs Development,Lower Stability
28,Research & Development,Laboratory Technician,1,Early Career,1,1,0.0,1.0,3.0,0.0,1.0,17,0.4,Medium,0.6,Medium,Adequate,Lower Stability
22,Research & Development,Research Scientist,0,Growth Stage,0,3,0.25,0.5,0.5,0.75,0.25,14,0.35,Medium,0.5083333333333333,Medium,Adequate,Higher Stability
50,Research & Development,Healthcare Representative,0,Senior Career,2,0,0.4,0.26666666666666666,0.1,0.43333333333333335,0.125,60,0.3466666666666667,Medium,0.45,Low,Needs Development,Lower Stability
32,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.6666666666666666,1.0,0.6666666666666666,0.16666666666666666,17,0.26666666666666666,Low,0.5,Medium,Adequate,Higher Stability
44,Research & Development,Research Director,0,Senior Career,2,0,0.045454545454545456,0.3181818181818182,0.18181818181818182,0.45454545454545453,0.21739130434782608,70,0.15454545454545457,Low,0.3666666666666667,Low,Needs Development,Lower Stability
30,Research & Development,Research Scientist,0,Growth Stage,0,3,0.16666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,12,0.36666666666666664,Medium,0.5666666666666667,Medium,Adequate,Lower Stability
45,Research & Development,Laboratory Technician,0,Mid Career,0,0,0.1,0.7,0.3,0.4,0.2,28,0.33999999999999997,Medium,0.5700000000000001,Medium,Needs Development,Lower Stability
45,Sales,Sales Executive,0,Mid Career,2,3,0.4,0.7,0.2,0.5,0.2,30,0.52,High,0.6633333333333333,High,Needs Development,Lower Stability
31,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.4,0.6,0.6,0.2,26,0.16000000000000003,Low,0.38,Low,Adequate,Lower Stability
36,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2857142857142857,24,0.4666666666666667,Medium,0.6111111111111112,Medium,Adequate,Lower Stability
34,Research & Development,Manufacturing Director,0,Mid Career,3,3,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.2222222222222222,26,0.7777777777777778,High,0.8111111111111111,High,Needs Development,Lower Stability
49,Research & Development,Laboratory Technician,0,Mid Career,0,0,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.1,14,0.3333333333333333,Medium,0.5555555555555556,Medium,Needs Development,Lower Stability
39,Research & Development,Manufacturing Director,0,Mid Career,3,2,1.0,1.0,0.42857142857142855,1.0,0.2,26,1.0,High,0.9857142857142858,High,Needs Development,Higher Stability
27,Research & Development,Laboratory Technician,0,Mid Career,0,0,0.0,1.0,0.42857142857142855,1.0,0.14285714285714285,11,0.4,Medium,0.6857142857142857,High,Needs Development,Higher Stability
35,Research & Development,Research Scientist,0,Senior Career,2,0,0.0625,0.9375,0.125,0.625,0.125,22,0.4125,Medium,0.6833333333333333,High,Needs Development,Lower Stability
28,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.0,0.6,1.0,0.0,0.3333333333333333,42,0.24,Low,0.4666666666666667,Low,Adequate,Lower Stability
21,Research & Development,Research Scientist,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.3333333333333333,18,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
18,Sales,Sales Representative,1,Early Career,1,1,0.0,0.0,2.0,0.0,1.0,12,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
47,Human Resources,Manager,0,Growth Stage,0,3,0.2,0.4,0.4,0.0,0.18518518518518517,55,0.28,Medium,0.44666666666666666,Low,Needs Development,Lower Stability
39,Research & Development,Laboratory Technician,0,Mid Career,0,0,0.0,0.8,0.3,0.7,0.18181818181818182,30,0.32000000000000006,Medium,0.5900000000000001,Medium,Needs Development,Higher Stability
40,Research & Development,Manufacturing Director,0,Senior Career,2,0,0.7777777777777778,0.8333333333333334,0.1111111111111111,0.6666666666666666,0.16666666666666666,39,0.8,High,0.8462962962962963,High,Needs Development,Higher Stability
35,Research & Development,Healthcare Representative,0,Mid Career,2,0,0.14285714285714285,0.7857142857142857,0.35714285714285715,0.6428571428571429,0.13333333333333333,24,0.39999999999999997,Medium,0.6238095238095238,Medium,Needs Development,Lower Stability
37,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.0,0.75,0.5,0.5,0.2222222222222222,34,0.30000000000000004,Medium,0.5583333333333333,Medium,Adequate,Lower Stability
39,Research & Development,Manufacturing Director,0,Mid Career,0,3,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.8888888888888888,0.2,26,0.28888888888888886,Medium,0.4037037037037037,Low,Needs Development,Higher Stability
45,Research & Development,Manufacturing Director,0,Mid Career,2,0,0.3,0.7,0.3,0.9,0.2,38,0.45999999999999996,Medium,0.6299999999999999,Medium,Needs Development,Higher Stability
38,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.0,0.8,1.2,0.4,0.3,57,0.32000000000000006,Medium,0.56,Medium,Adequate,Lower Stability
35,Sales,Sales Executive,1,Mid Career,2,3,0.46153846153846156,0.9230769230769231,0.23076923076923078,0.0,0.2,51,0.6461538461538462,High,0.7923076923076924,High,Needs Development,Lower Stability
37,Research & Development,Research Scientist,0,Mid Career,3,2,0.875,0.5,0.25,0.875,0.125,11,0.7250000000000001,High,0.7041666666666667,High,Needs Development,Higher Stability
40,Research & Development,Manufacturing Director,0,Growth Stage,3,2,0.75,0.5,0.5,0.75,0.16666666666666666,45,0.6499999999999999,High,0.6583333333333333,High,Adequate,Higher Stability
44,Human Resources,Human Resources,0,Mid Career,0,3,0.0,0.7,0.3,0.2,0.14285714285714285,22,0.27999999999999997,Low,0.54,Medium,Needs Development,Lower Stability
48,Research & Development,Manager,0,Early Career,3,2,1.0,1.0,1.5,1.0,0.17391304347826086,100,1.0,High,0.9500000000000001,High,Adequate,Higher Stability
35,Sales,Sales Executive,1,Early Career,3,2,1.0,1.0,1.0,1.0,0.2857142857142857,28,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
24,Research & Development,Research Scientist,0,Growth Stage,0,3,0.16666666666666666,0.5,0.3333333333333333,0.5,0.16666666666666666,13,0.3,Medium,0.4888888888888889,Low,Needs Development,Lower Stability
27,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.6666666666666666,0.0,0.6666666666666666,0.2,17,0.26666666666666666,Low,0.5333333333333333,Medium,Needs Development,Higher Stability
27,Research & Development,Research Scientist,0,Growth Stage,0,3,0.25,0.5,0.0,0.5,0.16666666666666666,13,0.35,Medium,0.5249999999999999,Medium,Needs Development,Lower Stability
40,Research & Development,Laboratory Technician,1,Growth Stage,0,3,0.0,0.5,0.75,0.75,0.1,14,0.2,Low,0.42500000000000004,Low,Adequate,Higher Stability
29,Sales,Sales Executive,0,Growth Stage,0,3,0.2,0.4,0.4,0.8,0.25,22,0.28,Medium,0.44666666666666666,Low,Needs Development,Higher Stability
36,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.0,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,36,0.26666666666666666,Low,0.4666666666666667,Low,Adequate,Higher Stability
25,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.0,1.0,0.8571428571428571,1.0,0.2857142857142857,34,0.4,Medium,0.6714285714285715,High,Adequate,Higher Stability
39,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.2,0.8,0.6,0.0,0.2857142857142857,42,0.44000000000000006,Medium,0.64,Medium,Adequate,Lower Stability
49,Research & Development,Research Director,0,Growth Stage,0,3,0.25,0.5,0.5,0.5,0.14814814814814814,64,0.35,Medium,0.5083333333333333,Medium,Adequate,Lower Stability
50,Research & Development,Research Director,0,Mid Career,2,0,0.07142857142857142,0.7857142857142857,0.21428571428571427,0.7857142857142857,0.15789473684210525,45,0.35714285714285715,Medium,0.6071428571428571,Medium,Needs Development,Higher Stability
20,Sales,Sales Representative,0,Early Career,3,2,1.0,1.0,1.5,1.0,0.5,19,1.0,High,0.9500000000000001,High,Adequate,Higher Stability
34,Research & Development,Research Scientist,0,Mid Career,2,0,0.6363636363636364,0.7272727272727273,0.18181818181818182,0.8181818181818182,0.18181818181818182,24,0.6727272727272727,High,0.7484848484848485,High,Needs Development,Higher Stability
36,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.25,0.75,1.0,0.75,0.06666666666666667,11,0.45000000000000007,Medium,0.6166666666666667,Medium,Adequate,Higher Stability
49,Research & Development,Healthcare Representative,0,Senior Career,2,0,0.13333333333333333,0.7333333333333333,0.2,0.8,0.13333333333333333,76,0.37333333333333335,Medium,0.6,Medium,Needs Development,Higher Stability
36,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,0.5,30,0.4666666666666667,Medium,0.5666666666666667,Medium,Adequate,Higher Stability
36,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.0,0.8,0.6,0.8,0.15384615384615385,40,0.32000000000000006,Medium,0.5800000000000001,Medium,Adequate,Higher Stability
54,Research & Development,Manager,0,Mid Career,2,0,0.4,0.8,0.6,0.7,0.1111111111111111,100,0.56,High,0.7000000000000001,High,Adequate,Higher Stability
43,Research & Development,Research Director,0,Mid Career,2,0,0.42857142857142855,0.7142857142857143,0.21428571428571427,0.7857142857142857,0.2857142857142857,96,0.5428571428571429,High,0.6785714285714286,High,Needs Development,Higher Stability
35,Sales,Sales Executive,1,Mid Career,2,0,0.5454545454545454,0.8181818181818182,0.18181818181818182,0.6363636363636364,0.15384615384615385,48,0.6545454545454545,High,0.7666666666666667,High,Needs Development,Lower Stability
38,Research & Development,Research Scientist,0,Mid Career,2,0,0.15384615384615385,0.8461538461538461,0.3076923076923077,0.6923076923076923,0.10526315789473684,30,0.4307692307692308,Medium,0.658974358974359,High,Needs Development,Higher Stability
29,Sales,Sales Executive,0,Mid Career,0,3,0.0,0.0,0.3,0.9,0.2,26,0.0,Low,0.19,Low,Needs Development,Higher Stability
33,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.3333333333333333,28,0.13333333333333333,Low,0.3388888888888889,Low,Adequate,Higher Stability
32,Research & Development,Research Scientist,0,Mid Career,0,3,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.2,26,0.2888888888888889,Medium,0.49629629629629635,Medium,Needs Development,Higher Stability
31,Sales,Sales Executive,0,Mid Career,0,3,0.0,0.0,0.2,0.2,0.2,22,0.0,Low,0.19333333333333336,Low,Needs Development,Lower Stability
49,Research & Development,Laboratory Technician,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.058823529411764705,16,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
38,Research & Development,Laboratory Technician,0,Growth Stage,3,2,0.75,0.75,0.75,0.75,0.25,22,0.75,High,0.775,High,Adequate,Higher Stability
47,Sales,Manager,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.13793103448275862,56,0.4666666666666667,Medium,0.6111111111111112,Medium,Adequate,Higher Stability
49,Research & Development,Manager,0,Mid Career,0,3,0.0,0.875,0.25,0.0,0.17391304347826086,56,0.35000000000000003,Medium,0.6291666666666667,Medium,Needs Development,Lower Stability
41,Sales,Sales Executive,0,Early Career,0,3,0.0,0.0,1.0,1.0,0.14285714285714285,48,0.0,Low,0.16666666666666669,Low,Adequate,Higher Stability
20,Sales,Sales Representative,0,Early Career,0,3,0.0,1.0,1.5,1.0,0.5,11,0.4,Medium,0.65,High,Adequate,Higher Stability
33,Sales,Sales Executive,0,Growth Stage,0,3,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.2857142857142857,50,0.43333333333333335,Medium,0.6555555555555556,High,Needs Development,Lower Stability
36,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,28,0.26666666666666666,Low,0.5111111111111111,Medium,Adequate,Higher Stability
44,Human Resources,Human Resources,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.125,18,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
23,Research & Development,Laboratory Technician,1,Growth Stage,0,3,0.2,0.8,0.4,0.4,0.2,11,0.44000000000000006,Medium,0.6466666666666667,High,Needs Development,Lower Stability
38,Research & Development,Laboratory Technician,0,Early Career,1,1,0.0,0.0,5.0,0.0,0.14285714285714285,19,0.0,Low,0.03333333333333335,Low,Adequate,Lower Stability
53,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.25,0.75,0.5,0.5,0.2727272727272727,45,0.45000000000000007,Medium,0.6333333333333333,Medium,Adequate,Lower Stability
48,Sales,Sales Representative,1,Mid Career,2,2,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.05263157894736842,11,0.7777777777777778,High,0.8111111111111111,High,Needs Development,Higher Stability
32,Research & Development,Laboratory Technician,1,Early Career,1,1,0.0,0.0,2.0,0.0,1.0,12,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
26,Research & Development,Laboratory Technician,0,Mid Career,3,0,0.7142857142857143,1.0,0.7142857142857143,1.0,0.14285714285714285,20,0.8285714285714285,High,0.8904761904761904,High,Adequate,Higher Stability
55,Research & Development,Research Scientist,0,Growth Stage,0,3,0.25,0.5,0.25,0.5,0.125,12,0.35,Medium,0.5166666666666666,Medium,Needs Development,Lower Stability
34,Research & Development,Laboratory Technician,0,Senior Career,2,0,0.26666666666666666,0.6666666666666666,0.2,0.8666666666666667,0.13333333333333333,28,0.42666666666666664,Medium,0.6066666666666667,Medium,Needs Development,Higher Stability
60,Research & Development,Healthcare Representative,0,Early Career,1,1,0.0,0.0,2.0,0.0,0.15789473684210525,60,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
33,Research & Development,Laboratory Technician,0,Mid Career,2,0,0.14285714285714285,0.7857142857142857,0.42857142857142855,0.9285714285714286,0.07142857142857142,18,0.39999999999999997,Medium,0.6214285714285714,Medium,Needs Development,Higher Stability
37,Sales,Sales Executive,0,Growth Stage,0,3,0.16666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,28,0.3,Medium,0.4888888888888889,Low,Needs Development,Lower Stability
34,Research & Development,Research Scientist,0,Mid Career,2,2,0.8,0.9,0.3,0.7,0.1,12,0.8400000000000001,High,0.8800000000000001,High,Needs Development,Higher Stability
23,Sales,Sales Representative,1,Growth Stage,0,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,21,0.26666666666666666,Low,0.5111111111111111,Medium,Adequate,Higher Stability
44,Research & Development,Healthcare Representative,0,Mid Career,3,2,0.75,0.875,0.25,0.875,0.3333333333333333,57,0.8,High,0.8541666666666667,High,Needs Development,Higher Stability
35,Research & Development,Research Scientist,0,Growth Stage,0,3,0.2,0.8,0.4,0.8,0.16666666666666666,14,0.44000000000000006,Medium,0.6466666666666667,High,Needs Development,Higher Stability
43,Sales,Sales Executive,0,Mid Career,2,2,0.8,0.9,0.3,0.8,0.2,34,0.8400000000000001,High,0.8800000000000001,High,Needs Development,Higher Stability
24,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.6,0.2,0.8,0.2,16,0.24,Low,0.49333333333333335,Medium,Needs Development,Higher Stability
41,Sales,Sales Executive,0,Mid Career,2,2,0.8,0.8,0.3,0.7,0.3,36,0.8,High,0.8300000000000001,High,Needs Development,Higher Stability
29,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.2,0.6,0.4,0.4,0.1111111111111111,17,0.36,Medium,0.5466666666666666,Medium,Needs Development,Lower Stability
36,Sales,Sales Representative,0,Mid Career,2,0,0.46153846153846156,0.5384615384615384,0.15384615384615385,0.5384615384615384,0.11764705882352941,30,0.49230769230769234,High,0.6025641025641025,Medium,Needs Development,Lower Stability
45,Research & Development,Healthcare Representative,0,Senior Career,2,0,0.6086956521739131,0.6521739130434783,0.13043478260869565,0.17391304347826086,0.12,69,0.6260869565217391,High,0.7043478260869565,High,Needs Development,Lower Stability
24,Human Resources,Human Resources,1,Early Career,1,1,0.0,0.0,2.0,0.0,1.0,11,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
47,Sales,Sales Executive,1,Senior Career,2,0,0.6086956521739131,0.21739130434782608,0.13043478260869565,0.43478260869565216,0.16,44,0.45217391304347826,Medium,0.4869565217391304,Low,Needs Development,Lower Stability
26,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,15,0.26666666666666666,Low,0.5,Medium,Adequate,Higher Stability
45,Research & Development,Research Director,0,Senior Career,2,0,0.38095238095238093,0.2857142857142857,0.09523809523809523,0.2857142857142857,0.19047619047619047,44,0.3428571428571428,Medium,0.45396825396825397,Low,Needs Development,Lower Stability
32,Research & Development,Research Scientist,0,Growth Stage,0,3,0.2,0.4,0.6,0.6,0.1,13,0.28,Medium,0.44000000000000006,Low,Adequate,Lower Stability
31,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.0,0.4,0.4,0.6,0.16666666666666666,14,0.16000000000000003,Low,0.3866666666666667,Low,Needs Development,Lower Stability
41,Human Resources,Human Resources,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.2,38,0.4666666666666667,Medium,0.5888888888888889,Medium,Adequate,Higher Stability
40,Research & Development,Manufacturing Director,0,Early Career,1,1,0.0,0.0,3.0,0.0,0.1111111111111111,32,0.0,Low,0.1,Low,Adequate,Lower Stability
24,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,13,0.23333333333333334,Low,0.40555555555555556,Low,Needs Development,Lower Stability
46,Research & Development,Healthcare Representative,0,Mid Career,0,0,0.0,0.7,0.3,0.9,0.10526315789473684,28,0.27999999999999997,Low,0.54,Medium,Needs Development,Higher Stability
35,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.0,1.0,0.42857142857142855,1.0,0.11764705882352941,32,0.4,Medium,0.6857142857142857,High,Needs Development,Higher Stability
30,Research & Development,Research Scientist,0,Mid Career,0,3,0.0,0.0,0.2,0.8,0.1,12,0.0,Low,0.19333333333333336,Low,Needs Development,Higher Stability
47,Sales,Sales Executive,0,Early Career,1,1,0.0,0.0,3.0,0.0,0.5,22,0.0,Low,0.1,Low,Adequate,Lower Stability
46,Sales,Sales Executive,0,Mid Career,0,0,0.0,0.6,0.5,0.3,0.23076923076923078,36,0.24,Low,0.48333333333333334,Low,Adequate,Lower Stability
36,Sales,Sales Executive,1,Early Career,3,2,1.0,1.0,1.5,1.0,0.125,26,1.0,High,0.9500000000000001,High,Adequate,Higher Stability
32,Sales,Sales Executive,1,Early Career,1,1,0.0,0.0,2.0,0.0,0.2,30,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
23,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,13,0.4666666666666667,Medium,0.6000000000000001,Medium,Adequate,Higher Stability
31,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.2,0.8,0.6,0.8,0.2222222222222222,40,0.44000000000000006,Medium,0.64,Medium,Adequate,Higher Stability
39,Research & Development,Laboratory Technician,0,Mid Career,2,0,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.2222222222222222,30,0.6888888888888889,High,0.8037037037037038,High,Needs Development,Higher Stability
32,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.75,0.5,0.5,0.3,39,0.30000000000000004,Medium,0.5583333333333333,Medium,Adequate,Lower Stability
40,Sales,Manager,0,Senior Career,2,0,0.5714285714285714,0.38095238095238093,0.14285714285714285,0.38095238095238093,0.23809523809523808,70,0.4952380952380952,High,0.557142857142857,Medium,Needs Development,Lower Stability
45,Human Resources,Human Resources,0,Growth Stage,0,3,0.0,0.0,0.4,0.6,0.3333333333333333,63,0.0,Low,0.18666666666666668,Low,Needs Development,Lower Stability
30,Research & Development,Research Scientist,0,Mid Career,0,0,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.1,16,0.3111111111111111,Medium,0.5814814814814815,Medium,Needs Development,Higher Stability
24,Human Resources,Human Resources,0,Early Career,3,2,1.0,1.0,1.0,0.5,0.3333333333333333,14,1.0,High,0.9666666666666668,High,Adequate,Lower Stability
30,Human Resources,Human Resources,1,Growth Stage,0,3,0.25,0.5,0.0,0.5,0.16666666666666666,11,0.35,Medium,0.5249999999999999,Medium,Needs Development,Lower Stability
31,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.4,0.6,0.4,0.3333333333333333,38,0.16000000000000003,Low,0.38,Low,Adequate,Lower Stability
27,Research & Development,Research Scientist,0,Growth Stage,0,3,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.16666666666666666,11,0.23333333333333334,Low,0.38888888888888895,Low,Adequate,Higher Stability
29,Sales,Sales Representative,1,Early Career,3,2,1.0,1.0,1.5,1.0,0.5,13,1.0,High,0.9500000000000001,High,Adequate,Higher Stability
29,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.2,24,0.26666666666666666,Low,0.47777777777777775,Low,Adequate,Higher Stability
30,Sales,Sales Executive,0,Mid Career,0,0,0.14285714285714285,1.0,0.2857142857142857,1.0,0.25,33,0.4857142857142857,High,0.7333333333333333,High,Needs Development,Higher Stability
34,Research & Development,Research Scientist,0,Growth Stage,0,3,0.2,0.0,0.6,0.4,0.16666666666666666,14,0.12,Low,0.24000000000000002,Low,Adequate,Lower Stability
33,Sales,Sales Executive,0,Mid Career,0,0,0.09090909090909091,0.6363636363636364,0.18181818181818182,0.6363636363636364,0.15384615384615385,30,0.30909090909090914,Medium,0.5393939393939394,Medium,Needs Development,Lower Stability
49,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.2,0.2,0.8,0.25,24,0.08000000000000002,Low,0.29333333333333333,Low,Needs Development,Higher Stability
33,Sales,Sales Executive,1,Early Career,1,1,0.0,0.0,2.0,0.0,0.2727272727272727,60,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
38,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.0,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.1111111111111111,14,0.06666666666666667,Low,0.2611111111111111,Low,Adequate,Higher Stability
31,Sales,Sales Executive,1,Early Career,1,1,0.0,0.0,2.0,0.0,0.3,39,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
29,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,2.0,0.0,1.0,13,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
30,Research & Development,Healthcare Representative,0,Mid Career,0,3,0.14285714285714285,0.0,0.42857142857142855,1.0,0.2,32,0.0857142857142857,Low,0.22857142857142856,Low,Needs Development,Higher Stability
32,Research & Development,Research Scientist,0,Mid Career,0,0,0.0,1.0,0.42857142857142855,1.0,0.08333333333333333,14,0.4,Medium,0.6857142857142857,High,Needs Development,Higher Stability
38,Research & Development,Healthcare Representative,0,Early Career,1,1,1.0,0.0,2.0,0.0,0.13333333333333333,32,0.6,High,0.43333333333333335,Low,Adequate,Lower Stability
43,Research & Development,Research Scientist,1,Early Career,1,1,0.0,0.0,4.0,0.0,0.16666666666666666,16,0.0,Low,0.06666666666666668,Low,Adequate,Lower Stability
42,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.0,0.6,1.2,0.8,0.14285714285714285,22,0.24,Low,0.46,Low,Adequate,Higher Stability
55,Research & Development,Research Director,0,Early Career,1,1,0.0,0.0,2.0,0.0,0.14705882352941177,60,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
33,Research & Development,Research Scientist,0,Mid Career,0,0,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.18181818181818182,30,0.4222222222222222,Medium,0.6703703703703704,High,Needs Development,Higher Stability
41,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.0,0.6,0.4,0.8,0.2,20,0.24,Low,0.4866666666666667,Low,Needs Development,Higher Stability
34,Sales,Sales Executive,0,Senior Career,2,0,0.0,0.9333333333333333,0.2,0.4666666666666667,0.13333333333333333,28,0.37333333333333335,Medium,0.66,High,Needs Development,Lower Stability
